tractid,dmg_wind_total_tract_1971,dmg_wind_total_tract_2021,dmg_wind_total_tract_2071,dmg_wind_total_tract_1971_mlt7,dmg_wind_total_tract_2021_mlt7,dmg_wind_total_tract_2071_mlt7,affected_wind_over5k_tract_1971,affected_wind_over5k_tract_2021,affected_wind_over5k_tract_2071,dmg_wind_total_residential_tract_1971,dmg_wind_total_residential_tract_2021,dmg_wind_total_residential_tract_2071,dmg_wind_total_commercial_tract_1971,dmg_wind_total_commercial_tract_2021,dmg_wind_total_commercial_tract_2071,dmg_wind_total_industrial_tract_1971,dmg_wind_total_industrial_tract_2021,dmg_wind_total_industrial_tract_2071,dmg_wind_total_public_tract_1971,dmg_wind_total_public_tract_2021,dmg_wind_total_public_tract_2071,dmg_cc_wind_total_tract_1971to2021_ratio_mlt,dmg_cc_wind_total_tract_2021to2071_ratio_mlt,dmg_surge_total_tract_1971,dmg_surge_total_tract_2021,dmg_surge_total_tract_2071,dmg_surge_total_tract_1971_mlt7,dmg_surge_total_tract_2021_mlt7,dmg_surge_total_tract_2071_mlt7,affected_surge_over5k_tract_1971,affected_surge_over5k_tract_2021,affected_surge_over5k_tract_2071,dmg_surge_total_residential_tract_1971,dmg_surge_total_residential_tract_2021,dmg_surge_total_residential_tract_2071,dmg_surge_total_commercial_tract_1971,dmg_surge_total_commercial_tract_2021,dmg_surge_total_commercial_tract_2071,dmg_surge_total_industrial_tract_1971,dmg_surge_total_industrial_tract_2021,dmg_surge_total_industrial_tract_2071,dmg_surge_total_public_tract_1971,dmg_surge_total_public_tract_2021,dmg_surge_total_public_tract_2071,dmg_cc_surge_total_tract_1971to2021_ratio_mlt,dmg_cc_surge_total_tract_2021to2071_ratio_mlt
22051023903,131903.8283496032,153259.98776661867,237795.0209382259,1 - 350K,1 - 350K,1 - 350K,5,6,12,106723.90176347314,123145.5109982556,181605.1738735734,13344.313746638873,15998.050158352326,30417.330736061405,0,0,0,11835.61283949119,14116.42661001076,25772.516328591104,0 to 24%,50 to 99%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051024001,74669.88862935471,89130.47028070013,155270.00417060292,1 - 350K,1 - 350K,1 - 350K,2,5,10,74669.88862935471,89130.47028070013,155270.00417060292,0,0,0,0,0,0,0,0,0,0 to 24%,50 to 99%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051024100,522686.6637116802,605015.1601811858,933304.7639684384,350K - 1M,350K - 1M,350K - 1M,23,26,34,309410.6693606777,357506.5920732852,538044.7517429013,57342.84658923249,70792.69843788171,141823.38305332026,119355.35822363576,132876.74486200992,176231.54026367268,36577.789538134224,43839.12480800898,77205.08890854409,0 to 24%,50 to 99%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051024400,310202.25973202335,351261.2120677732,480184.0957585361,1 - 350K,350K - 1M,350K - 1M,12,12,17,285042.8410683434,321331.4182691013,432579.7666427939,16938.770066483587,20115.71556983732,30654.52210328962,0,0,0,8220.648597196425,9814.078228834553,16949.8070124525,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051024601,56556.53085906931,64961.32138040205,100863.60530625167,1 - 350K,1 - 350K,1 - 350K,2,3,3,0,0,0,56556.53085906931,64961.32138040205,100863.60530625167,0,0,0,0,0,0,0 to 24%,50 to 99%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051024801,75256.83023491643,87068.95781143605,126840.49749281384,1 - 350K,1 - 350K,1 - 350K,7,7,14,38112.44939043839,43460.402099184474,60202.68996684101,25513.85554122769,30052.982403380895,46070.57966679932,8210.238069650957,9696.2083483191709,14533.4153135744,3420.287233599388,3859.364960551516,6033.812545599096,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051025002,60311.50528382749,69166.11486121915,98864.3808283826,1 - 350K,1 - 350K,1 - 350K,3,3,4,0,0,0,60311.50528382749,69166.11486121915,98864.3808283826,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051025003,42905.582629852885,50520.70127935613,74654.57893924967,1 - 350K,1 - 350K,1 - 350K,3,4,6,27728.112053470264,32288.14876699312,46601.69548138026,15177.47057638262,18232.552512363018,28052.883457869415,0,0,0,0,0,0,Low Damage,Low Damage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051025004,59516.261769056415,66330.5723608807,96829.36294516854,1 - 350K,1 - 350K,1 - 350K,6,7,8,30711.384351352863,34370.376919355476,50824.171553505184,28804.877417703545,31960.195441525233,46005.19139166335,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051025005,5288.262775390873,5898.095479117391,8332.26800658389,1 - 350K,1 - 350K,1 - 350K,1,1,1,0,0,0,5288.262775390873,5898.095479117391,8332.26800658389,0,0,0,0,0,0,Low Damage,Low Damage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051025102,49511.76867191785,56999.3494988688,81257.0340016423,1 - 350K,1 - 350K,1 - 350K,5,6,7,34925.37441271726,40481.92155782894,57829.8587805264,14586.39425920059,16517.42794103986,23427.17522111591,0,0,0,0,0,0,Low Damage,Low Damage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051025103,97317.56418761886,109745.1703604008,148333.9321715495,1 - 350K,1 - 350K,1 - 350K,3,3,6,19283.37328327116,21333.961497622553,27507.034623940257,21668.626880946293,24579.596689004546,33586.39460586717,0,0,0,56365.564023401406,63831.6121737737,87240.50294174209,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051025104,107042.417991438,124721.15477503618,175296.31331002468,1 - 350K,1 - 350K,1 - 350K,4,5,6,107042.417991438,124721.15477503618,175296.31331002468,0,0,0,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051025201,165229.09426598964,187347.8212648908,269626.086425736,1 - 350K,1 - 350K,1 - 350K,11,11,11,91565.69695181226,103469.692075327,144724.9921662123,73663.39731417736,83878.12918956378,124901.09425952371,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051025202,255666.1798657811,290861.9689561644,409596.0609664053,1 - 350K,1 - 350K,350K - 1M,14,15,17,179037.67130477837,204560.3394459115,288120.75886360294,26469.45716090114,30091.642944955976,42740.978933858365,0,0,0,50159.0514001016,56209.98656529693,78734.323168944,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051025300,29558.251812133993,35032.818565262685,56806.75406445603,1 - 350K,1 - 350K,1 - 350K,3,3,4,7111.1630570622165,8599.557155512497,15206.567813879436,22447.088755071774,26433.261409750183,41600.18625057659,0,0,0,0,0,0,Low Damage,Low Damage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051025400,212558.39153774353,242137.2038415862,351761.4324012755,1 - 350K,1 - 350K,350K - 1M,12,15,19,167842.40699676954,190144.20642066648,269244.996553497,41957.866406935624,48388.20877657291,73425.85306623984,2758.1181340383846,3604.788644346785,9090.58278153868,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051025500,71776.0958055015,81280.54549919287,116603.7239267002,1 - 350K,1 - 350K,1 - 350K,7,7,8,71776.0958055015,81280.54549919287,116603.7239267002,0,0,0,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051025600,104364.48930753511,119057.19377764816,176875.25430034258,1 - 350K,1 - 350K,1 - 350K,8,10,16,74779.80159951639,84872.7010221257,123216.8774311039,29584.687708018715,34184.492755522464,53658.37686923866,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051025700,77300.62313100579,87321.07121405928,127372.8634884039,1 - 350K,1 - 350K,1 - 350K,7,7,9,57554.48436581116,65265.48409900408,95242.66018003164,19746.13876519464,22055.5871150552,32130.20330837228,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051026100,119172.90373459968,136085.02046635823,211259.66347323524,1 - 350K,1 - 350K,1 - 350K,10,10,16,67117.91151482477,75773.9526026504,109804.09559752702,42633.3678751395,49794.069752047304,85556.79747533104,9421.62434463541,10516.998111660514,15898.77040037718,0,0,0,0 to 24%,50 to 99%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051026200,41885.60774930342,47441.64462654613,71353.64688682543,1 - 350K,1 - 350K,1 - 350K,2,3,5,18952.251973193663,21338.058976537523,30436.1475869246,22933.355776109755,26103.585650008605,40917.49929990084,0,0,0,0,0,0,Low Damage,Low Damage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051026400,24170.365995189502,28469.22675036435,50836.195779731715,1 - 350K,1 - 350K,1 - 350K,1,1,1,24170.365995189502,28469.22675036435,50836.195779731715,0,0,0,0,0,0,0,0,0,Low Damage,Low Damage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051026500,24830.69800821647,27683.556365427008,40214.471512501674,1 - 350K,1 - 350K,1 - 350K,2,2,3,0,0,0,24830.69800821647,27683.556365427008,40214.471512501674,0,0,0,0,0,0,Low Damage,Low Damage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051026700,33449.16053157564,37988.3020986195,53554.73736714922,1 - 350K,1 - 350K,1 - 350K,2,2,6,23066.406221725705,26140.224036598145,36414.84855075137,10382.754309849934,11848.078062021355,17139.888816397848,0,0,0,0,0,0,Low Damage,Low Damage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051026800,81581.5073632526,95314.10549257738,140467.89653043335,1 - 350K,1 - 350K,1 - 350K,3,4,5,3530.789938264483,4278.458846054996,7258.543532697986,78050.71742498812,91035.64664652238,133209.35299773535,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051026900,38672.177235924915,47168.91501392901,75166.19196612618,1 - 350K,1 - 350K,1 - 350K,2,2,7,19981.469843610124,24318.26302339044,39173.28678401429,18690.707392314795,22850.651990538565,35992.90518211188,0,0,0,0,0,0,Low Damage,Low Damage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051027000,156260.73644945535,183808.93791306656,274019.411087253,1 - 350K,1 - 350K,1 - 350K,7,7,9,46387.533016714144,53939.71707261844,78811.80928853886,109873.2034327412,129869.22084044812,195207.60179871417,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051027100,62376.794746872656,73212.71122167705,110391.8933165099,1 - 350K,1 - 350K,1 - 350K,5,5,8,57726.285141185974,66922.03096371863,97751.26101265376,4650.509605686683,6290.680257958418,12640.632303856142,0,0,0,0,0,0,0 to 24%,50 to 99%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051027200,143170.33506686735,167153.26536447724,242638.53586259033,1 - 350K,1 - 350K,1 - 350K,7,9,18,132795.72744447732,155099.72860933878,224952.7294159402,7184.450716341155,8440.001451692719,12416.501808469951,0,0,0,3190.1569060488855,3613.5353034457257,5269.304638180181,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051027502,394333.6396876294,489599.4454993999,923537.8288952066,350K - 1M,350K - 1M,350K - 1M,11,14,80,166658.13056665528,215288.16258995375,468310.6356001915,217231.3195090276,259677.42605745792,419047.463096851,6686.963384588643,9602.560121194409,24309.41041822386,3757.2262273578694,5031.296730793811,11870.319779940235,0 to 24%,50 to 99%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051027803,93075.06002776246,105257.19055645716,151340.11669562676,1 - 350K,1 - 350K,1 - 350K,7,7,14,45474.7043801049,51860.09043813504,75377.91465748848,33461.96364684472,37756.85832133828,53590.097055281825,7024.212686542105,7832.516203681668,11173.91529343009,7114.17931427073,7807.72559330217,11198.18968942637,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051027806,56226.52397722172,64778.515857434875,95939.21237320968,1 - 350K,1 - 350K,1 - 350K,5,5,7,22612.561847137607,26083.45077972309,36895.49238342999,30174.64845505936,34745.22489034176,53334.62323401467,0,0,0,3439.3136750247504,3949.840187370027,5709.096755765025,0 to 24%,Low Damage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051027810,4006.7060169025,4586.253443653872,6527.926522352077,1 - 350K,1 - 350K,1 - 350K,0,0,1,0,0,0,4006.7060169025,4586.253443653872,6527.926522352077,0,0,0,0,0,0,Low Damage,Low Damage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051027811,4578.544686872033,5488.767718236728,8319.306375559656,1 - 350K,1 - 350K,1 - 350K,0,1,1,0,0,0,4578.544686872033,5488.767718236728,8319.306375559656,0,0,0,0,0,0,Low Damage,Low Damage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051027813,39913.62547974803,47010.70969392894,69249.13078374583,1 - 350K,1 - 350K,1 - 350K,3,4,5,27350.8962379266,32842.74711249949,49056.188494927,12562.729241821427,14167.962581429452,20192.942288818824,0,0,0,0,0,0,Low Damage,Low Damage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051027814,14724.121576296706,16880.22032902704,23230.80428566423,1 - 350K,1 - 350K,1 - 350K,1,1,1,14724.121576296706,16880.22032902704,23230.80428566423,0,0,0,0,0,0,0,0,0,Low Damage,Low Damage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051027815,72099.58341247693,82234.51770208856,115664.07885046925,1 - 350K,1 - 350K,1 - 350K,5,5,6,56850.813157101096,63962.58903782668,87825.05001687474,15248.77025537584,18271.928664261883,27839.02883359449,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051027816,46170.36064194263,52149.729380210054,73978.8590499319,1 - 350K,1 - 350K,1 - 350K,3,3,4,16717.76818980477,19322.415796798632,27092.372386448616,21124.92368635988,23488.11742624069,33749.76443895119,8327.668765777978,9339.19615717074,13136.722224532086,0,0,0,Low Damage,Low Damage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051027817,69635.85702523096,78260.964765483,110185.82786863166,1 - 350K,1 - 350K,1 - 350K,2,4,9,16444.838492401803,18225.31675261007,23998.804183249013,48694.08867201314,55024.0426757549,78791.09062211502,0,0,0,4496.929860816024,5011.6053371180415,7395.933063267628,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051028400,13065.442044185838,15013.72969857964,23660.323236466756,1 - 350K,1 - 350K,1 - 350K,1,1,3,0,0,0,3763.3923186037136,4341.641225286092,6650.439138597905,2902.862668669789,3334.676981344863,5162.59254696006,6399.187056912336,7337.411491948685,11847.291550908792,Low Damage,Low Damage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051028500,74595.95628956739,88535.59853215271,135195.18915923988,1 - 350K,1 - 350K,1 - 350K,4,4,9,24574.846602008856,28669.887000233593,41376.640572526,50021.10968755853,59865.71153191912,93818.54858671388,0,0,0,0,0,0,0 to 24%,50 to 99%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051028600,125476.21043049506,143296.37556772487,202500.51015608193,1 - 350K,1 - 350K,1 - 350K,4,5,5,4942.60734816314,5845.460004743581,8913.936743217948,109161.80763401758,124001.86513417256,173077.6682657133,11371.795448314357,13449.050428808732,20508.905147150712,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051028800,552042.0400445801,642766.2881817792,964698.0951790542,350K - 1M,350K - 1M,350K - 1M,20,21,22,305493.47644477175,350174.91095916805,497811.9285352638,233853.76148722557,277695.2208395038,444260.9764500977,12694.802112582802,14896.156383107413,22625.19019369264,0,0,0,0 to 24%,50 to 99%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051028900,688376.2351324606,807194.3123879945,1196176.371030648,350K - 1M,350K - 1M,1M - 10M,18,21,35,65453.751974982144,75773.92182046159,110146.76620182692,591477.0204031344,692648.1739354156,1016791.8119603932,6714.078531613583,8577.481110847622,15809.85449590406,24731.38422273054,30194.73552126961,53427.93837252376,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051029000,63755.002082903055,75022.85757480212,117083.56681093478,1 - 350K,1 - 350K,1 - 350K,5,6,9,4837.607092718509,5465.2492506817925,8008.422482300302,42799.60339995827,50646.507142874056,79579.57962294051,0,0,0,16117.791590226276,18911.101181246268,29495.56470569397,0 to 24%,50 to 99%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051029100,257246.8473875503,307503.35307347885,475638.9908530667,1 - 350K,1 - 350K,350K - 1M,13,13,15,25994.374707286886,29468.38198110262,40062.24942175443,176882.13976880035,213384.0947651196,334643.4525405986,5053.774636735207,6014.408668237317,9281.275009965631,49316.55827472789,58636.46765901931,91652.01388074808,0 to 24%,50 to 99%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051029200,115397.90371413813,133926.95429021338,206095.48299881312,1 - 350K,1 - 350K,1 - 350K,9,10,14,77787.33320049176,89555.14631694631,132609.16181160617,27829.300077057494,33018.74483635426,54283.20800669699,0,0,0,9781.27043658886,11353.063136912811,19203.11318050996,0 to 24%,50 to 99%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051029300,229004.69975060993,266442.8608160399,403234.05174598494,1 - 350K,1 - 350K,350K - 1M,16,18,23,200497.60551929168,231991.0472297643,345682.90047676844,28507.094231318235,34451.813586275595,57551.15126921653,0,0,0,0,0,0,0 to 24%,50 to 99%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051029400,239143.8800347025,296704.73562930006,488209.5361399359,1 - 350K,1 - 350K,350K - 1M,2,2,3,0,0,0,229050.9954792226,285074.3011835831,470527.4697353603,0,0,0,10092.88455547993,11630.434445717008,17682.066404575573,0 to 24%,50 to 99%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051029500,10349.092186998656,12329.138695530555,19406.059172825553,1 - 350K,1 - 350K,1 - 350K,1,1,2,7999.44470164055,9405.831324867966,14086.10715174089,2349.6474853581058,2923.307370662589,5319.952021084662,0,0,0,0,0,0,Low Damage,Low Damage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051029600,759982.0304465841,878329.5664306977,1301267.7473695714,350K - 1M,350K - 1M,1M - 10M,22,22,27,670906.4919778134,775110.1840614108,1142524.4675890151,89075.53846877067,103219.38236928682,158743.2797805561,0,0,0,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051029700,267982.30314111523,311148.3295615639,476683.87081132695,1 - 350K,1 - 350K,350K - 1M,11,12,15,162215.11467506763,188501.61874831512,285641.10106945084,102201.62367159888,118528.89029809536,184666.94331360504,3565.564794448718,4117.820515153389,6375.826428271046,0,0,0,0 to 24%,50 to 99%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051029800,348578.285776815,403338.2662759115,626988.2735694769,1 - 350K,350K - 1M,350K - 1M,12,15,21,35118.35627488245,41651.48348700598,69515.94941742157,313459.9295019326,361686.7827889055,557472.3241520553,0,0,0,0,0,0,0 to 24%,50 to 99%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051029900,356753.09944539,409857.262493622,608494.2791045291,350K - 1M,350K - 1M,350K - 1M,13,15,15,265211.15552989277,301735.4638361974,424689.0613577959,82428.18215516822,97682.20005798028,166350.487558905,9113.761760328982,10439.598599444302,17454.730187828252,0,0,0,0 to 24%,25 to 49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051030000,43091.18967821487,50924.480719663545,78570.04603938932,1 - 350K,1 - 350K,1 - 350K,4,4,5,22339.71181948596,26207.213359648176,41147.1046356849,3203.85556572695,3703.159340441295,5651.013703747592,17547.622293001965,21014.108019574076,31771.927699956825,0,0,0,Low Damage,Low Damage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051030100,200657.00672714732,232915.52974547923,371079.60678738134,1 - 350K,1 - 350K,350K - 1M,10,10,15,87199.53945265608,101873.53724536902,162638.08733508326,99338.80994225253,114363.08562286972,179492.79967786488,5299.2752276567035,6115.691324924884,10830.85973601288,8819.382104582019,10563.215552315603,18117.860038420356,0 to 24%,50 to 99%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051030200,116589.51443720738,137706.33612314312,213602.65454729163,1 - 350K,1 - 350K,1 - 350K,6,6,13,80839.79731274009,95002.91288634326,145134.50601674314,26497.674147526937,31814.562461642417,51661.18667906179,9252.042976940364,10888.860775157453,16806.961851486714,0,0,0,0 to 24%,50 to 99%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051030300,999219.3615014432,1219905.7277975734,2021645.5992665675,350K - 1M,1M - 10M,1M - 10M,38,42,57,194199.49677106948,242001.62206679303,414146.8079083275,754471.3789502648,918424.1769353052,1512591.787816142,50548.48578010891,59479.92879547512,94907.0035420978,0,0,0,0 to 24%,50 to 99%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22051980000,1147656.8847588217,1371730.7389648457,2253236.2789705717,1M - 10M,1M - 10M,1M - 10M,16,19,22,0,0,0,1098074.0588853622,1308671.712912905,2104559.357963185,4263.60556438873,5901.0460446068255,14374.05155345539,45319.22030907042,57157.980007333834,134302.86945393114,0 to 24%,50 to 99%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22055001001,0,0,18821.04767273647,0,0,1 - 350K,0,0,1,0,0,0,0,0,18821.04767273647,0,0,0,0,0,0,No Damage,Low Damage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22057020100,1533997.4432326644,2063195.84116801,5320349.070027358,1M - 10M,1M - 10M,1M - 10M,48,75,358,577957.630387231,778705.2800088373,2171817.1428072597,892980.8944366762,1193821.2009960616,2821583.2048019986,26224.99771346827,38028.10601514866,136262.5724006071,36833.92069528895,52641.254147962536,190686.1500174922,25 to 49%,100% or more,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22057020202,9217838.69493278,13485970.999121264,43750503.66095415,1M - 10M,10M - 50M,10M - 50M,501,900,1409,8488007.765335811,12323089.674975296,39674747.71716913,556581.5616668105,869977.7266800225,2915223.1791936057,34091.53786527486,57048.958911309215,220913.3724442711,139157.83006488197,235854.63855463683,939619.3921471436,25 to 49%,100% or more,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22057020400,1937593.4135086893,2610142.6596381194,6525114.548957933,1M - 10M,1M - 10M,1M - 10M,55,71,229,568179.5121148993,777121.2136118283,2098390.205451848,1031199.1694322616,1344782.0048802365,2994236.3905817764,10053.96677639207,16607.228677038238,68913.84165709557,328160.7651851364,471632.2124690162,1363574.1112672123,25 to 49%,100% or more,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22057020500,3479540.5233387523,4988550.300134216,15102586.05348246,1M - 10M,1M - 10M,10M - 50M,112,219,778,2005472.4448466431,2794248.1433119783,7703687.210813878,1046274.4158741612,1535118.3650524414,4652337.311776904,100494.39487939564,148643.7505996975,456414.08905895427,327299.2677385522,510540.0411700997,2290147.441832723,25 to 49%,100% or more,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22057020600,1274574.8667799465,1693108.1354631784,4280174.302146733,1M - 10M,1M - 10M,1M - 10M,24,63,269,598174.5026818645,835751.4917912456,2435302.717532782,650372.399993847,820081.7057831701,1721950.872304108,869.1725669710091,1345.1856722836708,6292.78611402329,25158.791537263845,35929.75221647894,116627.92619581934,25 to 49%,100% or more,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22057020702,732722.8290437341,1017833.7581231652,2936197.1571930903,350K - 1M,1M - 10M,1M - 10M,39,45,175,552658.5380610549,772074.9062017201,2268310.74130945,154949.04196455385,208856.25719130263,533781.3359317598,17363.056653295072,25999.42024402676,96349.89931638516,7752.192364830272,10903.1744861155,37755.180635495395,25 to 49%,100% or more,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
22057020703,7874448.433395211,10829494.51308036,29918952.723844636,1M - 10M,10M - 50M,10M - 50M,278,459,1397,4984650.728156299,7009483.843597613,20957332.672798917,2813668.427200183,3699117.744670229,8480125.155564837,70110.45109782716,110387.4958772192,428314.8783704178,6018.826940901566,10505.428935296366,53180.0171104654,25 to 49%,100% or more,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage
